time, out0, cell
933.0, 15468.0, 1.0
934.0, 15465.0, 1.0
935.0, 15482.0, 1.0
936.0, 15483.0, 1.0
937.0, 15475.0, 1.0
938.0, 15469.0, 1.0
939.0, 15464.0, 1.0
940.0, 15482.0, 1.0
941.0, 15494.0, 1.0
942.0, 15497.0, 1.0
943.0, 15499.0, 1.0
944.0, 15496.0, 1.0
945.0, 15481.0, 1.0
946.0, 15469.0, 1.0
947.0, 15466.0, 1.0
948.0, 15451.0, 1.0
949.0, 15431.0, 1.0
950.0, 15435.0, 1.0
951.0, 15423.0, 1.0
952.0, 15424.0, 1.0
953.0, 15429.0, 1.0
954.0, 15433.0, 1.0
955.0, 15431.0, 1.0
956.0, 15446.0, 1.0
957.0, 15457.0, 1.0
958.0, 15461.0, 1.0
959.0, 15451.0, 1.0
960.0, 15460.0, 1.0
961.0, 15460.0, 1.0
962.0, 15462.0, 1.0
963.0, 15464.0, 1.0
964.0, 15470.0, 1.0
965.0, 15470.0, 1.0
966.0, 15476.0, 1.0
967.0, 15482.0, 1.0
968.0, 15481.0, 1.0
969.0, 15468.0, 1.0
970.0, 15487.0, 1.0
971.0, 15492.0, 1.0
972.0, 15503.0, 1.0
973.0, 15506.0, 1.0
974.0, 15525.0, 1.0
975.0, 15523.0, 1.0
976.0, 15539.0, 1.0
977.0, 15542.0, 1.0
978.0, 15543.0, 1.0
979.0, 15550.0, 1.0
980.0, 15533.0, 1.0
981.0, 15542.0, 1.0
982.0, 15553.0, 1.0
983.0, 15543.0, 1.0
984.0, 15550.0, 1.0
985.0, 15529.0, 1.0
986.0, 15537.0, 1.0
987.0, 15531.0, 1.0
988.0, 15529.0, 1.0
989.0, 15530.0, 1.0
990.0, 15532.0, 1.0
991.0, 15520.0, 1.0
992.0, 15499.0, 1.0
993.0, 15495.0, 1.0
994.0, 15498.0, 1.0
995.0, 15508.0, 1.0
996.0, 15510.0, 1.0
997.0, 15489.0, 1.0
998.0, 15476.0, 1.0
999.0, 15479.0, 1.0
1000.0, 15470.0, 1.0
1001.0, 15463.0, 1.0
1002.0, 15458.0, 1.0
1003.0, 15456.0, 1.0
1004.0, 15454.0, 1.0
1005.0, 15427.0, 1.0
1006.0, 15426.0, 1.0
1007.0, 15433.0, 1.0
1008.0, 15425.0, 1.0
1009.0, 15423.0, 1.0
1010.0, 15444.0, 1.0
1011.0, 15444.0, 1.0
1012.0, 15433.0, 1.0
1013.0, 15409.0, 1.0
1014.0, 15399.0, 1.0
1015.0, 15406.0, 1.0
1016.0, 15417.0, 1.0
1017.0, 15420.0, 1.0
1018.0, 15414.0, 1.0
1019.0, 15416.0, 1.0
1020.0, 15443.0, 1.0
1021.0, 15455.0, 1.0
1022.0, 15459.0, 1.0
1023.0, 15472.0, 1.0
1024.0, 15483.0, 1.0
1025.0, 15496.0, 1.0
1026.0, 15483.0, 1.0
1027.0, 15466.0, 1.0
1028.0, 15471.0, 1.0
1029.0, 15466.0, 1.0
1030.0, 15457.0, 1.0
1031.0, 15459.0, 1.0
1032.0, 15456.0, 1.0
1033.0, 15448.0, 1.0
1034.0, 15453.0, 1.0
1035.0, 15458.0, 1.0
1036.0, 15440.0, 1.0
1037.0, 15439.0, 1.0
1038.0, 15453.0, 1.0
1039.0, 15448.0, 1.0
1040.0, 15450.0, 1.0
1041.0, 15441.0, 1.0
1042.0, 15442.0, 1.0
1043.0, 15442.0, 1.0
1044.0, 15455.0, 1.0
1045.0, 15442.0, 1.0
1046.0, 15443.0, 1.0
1047.0, 15446.0, 1.0
1048.0, 15456.0, 1.0
1049.0, 15459.0, 1.0
1050.0, 15461.0, 1.0
1051.0, 15475.0, 1.0
1052.0, 15456.0, 1.0
1053.0, 15448.0, 1.0
1054.0, 15442.0, 1.0
1055.0, 15443.0, 1.0
1056.0, 15449.0, 1.0
1057.0, 15441.0, 1.0
1058.0, 15469.0, 1.0
1059.0, 15486.0, 1.0
1060.0, 15477.0, 1.0
1061.0, 15495.0, 1.0
1062.0, 15508.0, 1.0
1063.0, 15520.0, 1.0
1064.0, 15530.0, 1.0
1065.0, 15538.0, 1.0
1066.0, 15557.0, 1.0
1067.0, 15552.0, 1.0
1068.0, 15552.0, 1.0
1069.0, 15547.0, 1.0
1070.0, 15564.0, 1.0
1071.0, 15573.0, 1.0
1072.0, 15584.0, 1.0
1073.0, 15577.0, 1.0
1074.0, 15585.0, 1.0
1075.0, 15571.0, 1.0
1076.0, 15567.0, 1.0
1077.0, 15585.0, 1.0
1078.0, 15589.0, 1.0
1079.0, 15561.0, 1.0
1080.0, 15542.0, 1.0
1081.0, 15542.0, 1.0
1082.0, 15558.0, 1.0
1083.0, 15557.0, 1.0
1084.0, 15554.0, 1.0
1085.0, 15542.0, 1.0
1086.0, 15545.0, 1.0
1087.0, 15543.0, 1.0
1088.0, 15532.0, 1.0
1089.0, 15526.0, 1.0
1090.0, 15526.0, 1.0
1091.0, 15523.0, 1.0
1092.0, 15510.0, 1.0
1093.0, 15503.0, 1.0
1094.0, 15499.0, 1.0
1095.0, 15496.0, 1.0
1096.0, 15481.0, 1.0
1097.0, 15480.0, 1.0
1098.0, 15471.0, 1.0
1099.0, 15465.0, 1.0
1100.0, 15480.0, 1.0
1101.0, 15489.0, 1.0
1102.0, 15500.0, 1.0
1103.0, 15522.0, 1.0
1104.0, 15498.0, 1.0
1105.0, 15523.0, 1.0
1106.0, 15521.0, 1.0
1107.0, 15524.0, 1.0
1108.0, 15533.0, 1.0
1109.0, 15547.0, 1.0
1110.0, 15548.0, 1.0
1111.0, 15568.0, 1.0
1112.0, 15573.0, 1.0
1113.0, 15563.0, 1.0
1114.0, 15572.0, 1.0
1115.0, 15598.0, 1.0
1116.0, 15595.0, 1.0
1117.0, 15610.0, 1.0
1118.0, 15607.0, 1.0
1119.0, 15600.0, 1.0
1120.0, 15593.0, 1.0
1121.0, 15588.0, 1.0
1122.0, 15586.0, 1.0
1123.0, 15602.0, 1.0
1124.0, 15612.0, 1.0
1125.0, 15604.0, 1.0
1126.0, 15608.0, 1.0
1127.0, 15602.0, 1.0
1128.0, 15599.0, 1.0
1129.0, 15598.0, 1.0
1130.0, 15607.0, 1.0
1131.0, 15601.0, 1.0
1132.0, 15628.0, 1.0
1133.0, 15640.0, 1.0
1134.0, 15653.0, 1.0
1135.0, 15659.0, 1.0
1136.0, 15669.0, 1.0
1137.0, 15681.0, 1.0
1138.0, 15683.0, 1.0
1139.0, 15703.0, 1.0
1140.0, 15700.0, 1.0
1141.0, 15721.0, 1.0
1142.0, 15717.0, 1.0
1143.0, 15721.0, 1.0
1144.0, 15743.0, 1.0
1145.0, 15750.0, 1.0
1146.0, 15739.0, 1.0
1147.0, 15728.0, 1.0
1148.0, 15739.0, 1.0
1149.0, 15736.0, 1.0
1150.0, 15733.0, 1.0
1151.0, 15724.0, 1.0
1152.0, 15726.0, 1.0
1153.0, 15709.0, 1.0
1154.0, 15704.0, 1.0
1155.0, 15709.0, 1.0
1156.0, 15717.0, 1.0
1157.0, 15725.0, 1.0
1158.0, 15732.0, 1.0
1159.0, 15727.0, 1.0
1160.0, 15728.0, 1.0
1161.0, 15731.0, 1.0
1162.0, 15726.0, 1.0
1163.0, 15722.0, 1.0
1164.0, 15743.0, 1.0
1165.0, 15743.0, 1.0
1166.0, 15741.0, 1.0
1167.0, 15736.0, 1.0
1168.0, 15743.0, 1.0
1169.0, 15751.0, 1.0
1170.0, 15729.0, 1.0
1171.0, 15747.0, 1.0
1172.0, 15731.0, 1.0
1173.0, 15741.0, 1.0
1174.0, 15736.0, 1.0
1175.0, 15735.0, 1.0
1176.0, 15735.0, 1.0
1177.0, 15735.0, 1.0
1178.0, 15741.0, 1.0
1179.0, 15743.0, 1.0
1180.0, 15737.0, 1.0
1181.0, 15737.0, 1.0
1182.0, 15735.0, 1.0
1183.0, 15722.0, 1.0
1184.0, 15717.0, 1.0
1185.0, 15726.0, 1.0
1186.0, 15729.0, 1.0
1187.0, 15730.0, 1.0
1188.0, 15738.0, 1.0
1189.0, 15760.0, 1.0
1190.0, 15783.0, 1.0
1191.0, 15797.0, 1.0
1192.0, 15800.0, 1.0
1193.0, 15806.0, 1.0
1194.0, 15792.0, 1.0
1195.0, 15789.0, 1.0
1196.0, 15780.0, 1.0
1197.0, 15776.0, 1.0
1198.0, 15775.0, 1.0
1199.0, 15795.0, 1.0
1200.0, 15790.0, 1.0
1201.0, 15780.0, 1.0
1202.0, 15785.0, 1.0
1203.0, 15776.0, 1.0
1204.0, 15774.0, 1.0
1205.0, 15750.0, 1.0
1206.0, 15746.0, 1.0
1207.0, 15743.0, 1.0
1208.0, 15750.0, 1.0
1209.0, 15743.0, 1.0
1210.0, 15739.0, 1.0
1211.0, 15746.0, 1.0
1212.0, 15760.0, 1.0
1213.0, 15744.0, 1.0
1214.0, 15743.0, 1.0
1215.0, 15742.0, 1.0
1216.0, 15725.0, 1.0
1217.0, 15734.0, 1.0
1218.0, 15713.0, 1.0
1219.0, 15705.0, 1.0
1220.0, 15693.0, 1.0
1221.0, 15676.0, 1.0
1222.0, 15662.0, 1.0
1223.0, 15651.0, 1.0
1224.0, 15639.0, 1.0
1225.0, 15629.0, 1.0
1226.0, 15636.0, 1.0
1227.0, 15626.0, 1.0
1228.0, 15627.0, 1.0
1229.0, 15624.0, 1.0
1230.0, 15618.0, 1.0
1231.0, 15648.0, 1.0
1232.0, 15646.0, 1.0
1233.0, 15677.0, 1.0
1234.0, 15701.0, 1.0
1235.0, 15700.0, 1.0
1236.0, 15706.0, 1.0
1237.0, 15702.0, 1.0
1238.0, 15688.0, 1.0
1239.0, 15682.0, 1.0
1240.0, 15713.0, 1.0
1241.0, 15702.0, 1.0
1242.0, 15701.0, 1.0
1243.0, 15721.0, 1.0
1244.0, 15721.0, 1.0
1245.0, 15721.0, 1.0
1246.0, 15716.0, 1.0
1247.0, 15722.0, 1.0
1248.0, 15721.0, 1.0
1249.0, 15712.0, 1.0
1250.0, 15704.0, 1.0
1251.0, 15693.0, 1.0
1252.0, 15705.0, 1.0
1253.0, 15691.0, 1.0
1254.0, 15688.0, 1.0
1255.0, 15675.0, 1.0
1256.0, 15667.0, 1.0
1257.0, 15659.0, 1.0
1258.0, 15644.0, 1.0
1259.0, 15637.0, 1.0
1260.0, 15652.0, 1.0
1261.0, 15649.0, 1.0
1262.0, 15643.0, 1.0
1263.0, 15644.0, 1.0
1264.0, 15651.0, 1.0
1265.0, 15658.0, 1.0
1266.0, 15670.0, 1.0
1267.0, 15642.0, 1.0
1268.0, 15651.0, 1.0
1269.0, 15674.0, 1.0
1270.0, 15665.0, 1.0
1271.0, 15675.0, 1.0
1272.0, 15692.0, 1.0
1273.0, 15690.0, 1.0
1274.0, 15681.0, 1.0
1275.0, 15674.0, 1.0
1276.0, 15676.0, 1.0
1277.0, 15674.0, 1.0
1278.0, 15672.0, 1.0
1279.0, 15695.0, 1.0
1280.0, 15695.0, 1.0
1281.0, 15695.0, 1.0
1282.0, 15679.0, 1.0
1283.0, 15667.0, 1.0
1284.0, 15678.0, 1.0
1285.0, 15703.0, 1.0
1286.0, 15717.0, 1.0
1287.0, 15719.0, 1.0
1288.0, 15709.0, 1.0
1289.0, 15708.0, 1.0
1290.0, 15713.0, 1.0
1291.0, 15747.0, 1.0
1292.0, 15752.0, 1.0
1293.0, 15754.0, 1.0
1294.0, 15754.0, 1.0
1295.0, 15758.0, 1.0
1296.0, 15747.0, 1.0
1297.0, 15750.0, 1.0
1298.0, 15738.0, 1.0
1299.0, 15752.0, 1.0
1300.0, 15754.0, 1.0
1301.0, 15730.0, 1.0
1302.0, 15749.0, 1.0
1303.0, 15746.0, 1.0
1304.0, 15744.0, 1.0
1305.0, 15741.0, 1.0
1306.0, 15738.0, 1.0
1307.0, 15753.0, 1.0
1308.0, 15740.0, 1.0
1309.0, 15739.0, 1.0
1310.0, 15720.0, 1.0
1311.0, 15730.0, 1.0
1312.0, 15726.0, 1.0
1313.0, 15723.0, 1.0
1314.0, 15721.0, 1.0
1315.0, 15717.0, 1.0
1316.0, 15699.0, 1.0
1317.0, 15718.0, 1.0
1318.0, 15698.0, 1.0
1319.0, 15677.0, 1.0
1320.0, 15678.0, 1.0
1321.0, 15663.0, 1.0
1322.0, 15662.0, 1.0
1323.0, 15682.0, 1.0
1324.0, 15674.0, 1.0
1325.0, 15702.0, 1.0
1326.0, 15706.0, 1.0
1327.0, 15711.0, 1.0
1328.0, 15720.0, 1.0
1329.0, 15710.0, 1.0
1330.0, 15704.0, 1.0
1331.0, 15718.0, 1.0
1332.0, 15701.0, 1.0
1333.0, 15703.0, 1.0
1334.0, 15688.0, 1.0
1335.0, 15668.0, 1.0
1336.0, 15697.0, 1.0
1337.0, 15716.0, 1.0
1338.0, 15725.0, 1.0
1339.0, 15731.0, 1.0
1340.0, 15733.0, 1.0
1341.0, 15733.0, 1.0
1342.0, 15732.0, 1.0
1343.0, 15730.0, 1.0
1344.0, 15724.0, 1.0
1345.0, 15722.0, 1.0
1346.0, 15710.0, 1.0
1347.0, 15728.0, 1.0
1348.0, 15706.0, 1.0
1349.0, 15696.0, 1.0
1350.0, 15711.0, 1.0
1351.0, 15726.0, 1.0
1352.0, 15722.0, 1.0
1353.0, 15727.0, 1.0
1354.0, 15721.0, 1.0
1355.0, 15736.0, 1.0
1356.0, 15732.0, 1.0
1357.0, 15730.0, 1.0
1358.0, 15738.0, 1.0
1359.0, 15744.0, 1.0
1360.0, 15761.0, 1.0
1361.0, 15773.0, 1.0
1362.0, 15781.0, 1.0
1363.0, 15789.0, 1.0
1364.0, 15755.0, 1.0
1365.0, 15758.0, 1.0
1366.0, 15744.0, 1.0
1367.0, 15740.0, 1.0
1368.0, 15716.0, 1.0
1369.0, 15739.0, 1.0
1370.0, 15737.0, 1.0
1371.0, 15738.0, 1.0
1372.0, 15728.0, 1.0
1373.0, 15719.0, 1.0
1374.0, 15723.0, 1.0
1375.0, 15705.0, 1.0
1376.0, 15698.0, 1.0
1377.0, 15695.0, 1.0
1378.0, 15709.0, 1.0
1379.0, 15700.0, 1.0
1380.0, 15704.0, 1.0
1381.0, 15688.0, 1.0
1382.0, 15672.0, 1.0
1383.0, 15683.0, 1.0
1384.0, 15663.0, 1.0
1385.0, 15655.0, 1.0
1386.0, 15642.0, 1.0
1387.0, 15640.0, 1.0
1388.0, 15639.0, 1.0
1389.0, 15646.0, 1.0
1390.0, 15652.0, 1.0
1391.0, 15663.0, 1.0
1392.0, 15684.0, 1.0
1393.0, 15690.0, 1.0
1394.0, 15682.0, 1.0
1395.0, 15685.0, 1.0
1396.0, 15691.0, 1.0
1397.0, 15692.0, 1.0
1398.0, 15681.0, 1.0
1399.0, 15694.0, 1.0
1400.0, 15699.0, 1.0
1401.0, 15721.0, 1.0
1402.0, 15746.0, 1.0
1403.0, 15751.0, 1.0
1404.0, 15742.0, 1.0
1405.0, 15752.0, 1.0
1406.0, 15774.0, 1.0
1407.0, 15784.0, 1.0
1408.0, 15800.0, 1.0
1409.0, 15801.0, 1.0
1410.0, 15802.0, 1.0
1411.0, 15785.0, 1.0
1412.0, 15788.0, 1.0
1413.0, 15795.0, 1.0
1414.0, 15792.0, 1.0
1415.0, 15783.0, 1.0
1416.0, 15791.0, 1.0
1417.0, 15772.0, 1.0
1418.0, 15769.0, 1.0
1419.0, 15776.0, 1.0
1420.0, 15793.0, 1.0
1421.0, 15796.0, 1.0
1422.0, 15815.0, 1.0
1423.0, 15834.0, 1.0
1424.0, 15829.0, 1.0
1425.0, 15806.0, 1.0
1426.0, 15801.0, 1.0
1427.0, 15803.0, 1.0
1428.0, 15789.0, 1.0
1429.0, 15788.0, 1.0
1430.0, 15793.0, 1.0
1431.0, 15799.0, 1.0
1432.0, 15780.0, 1.0
1433.0, 15776.0, 1.0
1434.0, 15764.0, 1.0
1435.0, 15757.0, 1.0
1436.0, 15748.0, 1.0
1437.0, 15722.0, 1.0
1438.0, 15713.0, 1.0
1439.0, 15721.0, 1.0
1440.0, 15737.0, 1.0
1441.0, 15741.0, 1.0
1442.0, 15745.0, 1.0
1443.0, 15736.0, 1.0
1444.0, 15718.0, 1.0
1445.0, 15707.0, 1.0
1446.0, 15701.0, 1.0
1447.0, 15717.0, 1.0
1448.0, 15703.0, 1.0
1449.0, 15717.0, 1.0
1450.0, 15722.0, 1.0
1451.0, 15721.0, 1.0
1452.0, 15718.0, 1.0
1453.0, 15740.0, 1.0
1454.0, 15742.0, 1.0
1455.0, 15740.0, 1.0
1456.0, 15753.0, 1.0
1457.0, 15743.0, 1.0
1458.0, 15750.0, 1.0
1459.0, 15767.0, 1.0
1460.0, 15747.0, 1.0
1461.0, 15770.0, 1.0
1462.0, 15775.0, 1.0
1463.0, 15762.0, 1.0
1464.0, 15782.0, 1.0
1465.0, 15790.0, 1.0
1466.0, 15784.0, 1.0
1467.0, 15776.0, 1.0
1468.0, 15783.0, 1.0
1469.0, 15797.0, 1.0
1470.0, 15797.0, 1.0
1471.0, 15818.0, 1.0
1472.0, 15813.0, 1.0
1473.0, 15828.0, 1.0
1474.0, 15797.0, 1.0
1475.0, 15796.0, 1.0
1476.0, 15813.0, 1.0
1477.0, 15799.0, 1.0
1478.0, 15794.0, 1.0
1479.0, 15785.0, 1.0
1480.0, 15779.0, 1.0
1481.0, 15783.0, 1.0
1482.0, 15782.0, 1.0
1483.0, 15788.0, 1.0
1484.0, 15788.0, 1.0
1485.0, 15786.0, 1.0
1486.0, 15799.0, 1.0
1487.0, 15807.0, 1.0
1488.0, 15827.0, 1.0
1489.0, 15837.0, 1.0
1490.0, 15831.0, 1.0
1491.0, 15837.0, 1.0
1492.0, 15832.0, 1.0
1493.0, 15820.0, 1.0
1494.0, 15812.0, 1.0
1495.0, 15805.0, 1.0
1496.0, 15778.0, 1.0
1497.0, 15793.0, 1.0
1498.0, 15793.0, 1.0
1499.0, 15764.0, 1.0
1500.0, 15738.0, 1.0
